id,name,brand,base_name,screen_size,pixels_x,pixels_y,screen_surface,touchscreen,cpu,cpu_details,detachable_keyboard,discrete_gpu,gpu,os,os_details,ram,ssd,storage,weight,min_price,max_price
27735,"Acer Aspire 5 Slim Laptop, 15.6 Inches FHD IPS Display, 8th Gen Intel Core i5-8265U, 8GB DDR4, 256GB SSD, Fingerprint Reader, Windows 10 Home, A515-54-51DJ",Acer,Acer Aspire A515-54,15.6,1920,1080,Matte,0,Intel Core i5,Intel Core i5-8265U 1.6 GHz (8th gen Whiskey Lake Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,8,256,256,4.19,508.98,523.27
25590,"ASUS ZenBook 14 Ultra-Slim Laptop 14â€ FHD Nano-Edge Bezel, 8th-Gen Intel Core i7-8565U Processor, 16GB LPDDR3, 512GB PCIe SSD, Backlit KB, Numberpad, Windows 10 - UX433FA-DH74, Royal Blue",Asus,Asus ZenBook UX433FA,14,1920,1080,Glossy,0,Intel Core i7,Intel Core i7-8565U 1.8 GHz (8th gen Whiskey Lake Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,16,512,512,2.6,1099.99,1099.99
23812,Dell Inspiron 15 3567 Series â€“ 15â€ LED-Backlit Display - 7th Gen Intel Core i3 Proc - 4GB Mem â€“ 128GB SSD - Intel HD Graphics 620,Dell,Dell Inspiron 3567,15.6,1366,768,Matte,0,Intel Core i3,Intel Core i3-7130U 2.7 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,4,128,128,4.96,395.99,395.99
26773,"MSI GS65 Stealth THIN-050 15.6"" Gaming Laptop - 144Hz 7ms, Ultra Thin, i7-8750H (6 cores), GTX 1060 6G, 16GB RAM, 512G NVMe SSD, Win 10 Pro, RGB Keys, Black w/ Gold Diamond Cut",MSI,MSI GS65 Stealth Thin,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1060,Windows,Windows 10 Pro,16,512,512,4.14,2099.00,2099.00
26098,"Asus ROG Strix Scar II Gaming Laptop, 15.6â€ 144Hz IPS Type Full HD, NVIDIA GeForce RTX 2070, Intel Core i7-8750H, 16GB DDR4, 512GB PCIe Nvme SSD, RGB KB, Windows 10, GL504GW-DS74",Asus,Asus ROG Strix Scar II GL504GW,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce RTX 2070,Windows,Windows 10 Home,16,512,512,5.29,1689.99,1749.99
30758,"MSI GE75 Raider-287 17.3"" Gaming Laptop, 144Hz Display, Thin Bezel, Intel Core i7-9750H, NVIDIA GeForce RTX2060, 16GB, 512GB NVMe SSD",MSI,MSI GE75 Raider,17.3,1920,1080,Matte,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce RTX 2060,Windows,Windows 10 Home,16,512,512,5.75,1699.98,1763.02
26780,"Samsung Chromebook Plus V2, 2-in-1, Intel Core m3, 4GB RAM, 64GB eMMC, 13MP Camera, Chrome OS, 12.2"", 16:10 Aspect Ratio, Light Titan (XE520QAB-K02US)",Samsung,Samsung Chromebook Plus V2,12.2,1920,1200,Glossy,1,Intel Core m3,Intel Core m3-7Y30 1.0 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 615,Chrome OS,Chrome OS,4,64,64,2.98,433.25,458.99
30276,"Apple MacBook Pro 15in Core i7 2.8GHz Retina (MGXG2LL/A), 16GB RAM, 512GB Solid State Drive (Renewed)",Apple,Apple MacBook Pro 2014,15.4,2880,1800,Glossy,0,Intel Core i7,Intel Core i7-4980HQ 2.8 GHz (4th gen Crystal Well Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GT 750M,macOS,OS X Mavericks,16,512,512,4.46,1006.27,1099.00
24013,"ASUS ROG Zephyrus S Ultra Slim Gaming PC Laptop, 15.6â€ 144Hz IPS Type, Intel Core i7-8750H CPU, GeForce GTX 1070, 16GB DDR4, 512GB PCIe SSD, Military-Grade Metal Chassis, Win 10 Home - GX531GS-AH76",Asus,Asus ROG Zephyrus S GX531,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1070,Windows,Windows 10,16,512,512,4.63,1568.00,1579.99
20281,"Alienware Gaming Laptop, 15.6"" Full HD, Intel Core i7-7700HQ, 16GB DDR4 RAM, 256GB SSD + 1TB HDD, GeForce GTX 1070, VR Ready, Silver AW15R3-7003SLV-PUS",Alienware,Alienware 15 R3,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-7700HQ 2.8 GHz (7th gen Kaby Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1070,Windows,Windows 10 Home,16,256,1256,7.69,1299.00,1652.02
20743,HP ENVY x360-15m-bq021dx 15.6in Touch Screen Laptop - AMD FX 9800P 2.7GHz + Radeon R7 8GB SDRAM 1TB HDD Windows 10 Home (Renewed),HP,HP ENVY x360 15m-bq021dx,15.6,1920,1080,Glossy,1,AMD FX,AMD FX-9800P 2.7 GHz (7th gen Bristol Ridge Quad-Core),0,0,AMD Radeon R7,Windows,Windows 10 Home,8,0,1000,4.74,444.00,459.99
23422,"Dell Gaming Laptop G5587-5859BLK-PUS G5 - 15.6"" LED Anti-Glare Display - 8th Gen Intel i5 Processor - 8GB Memory - 128GB SSD+1TB HDD - NVIDIA GeForce GTX 1060 6GB, Licorice",Dell,Dell G5 15 5587,15.6,1920,1080,Matte,0,Intel Core i5,Intel Core i5-8300H 2.3 GHz (8th gen Coffee Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeFoce GTX 1060,Windows,Windows 10 Home Signature Edition,8,128,1128,6.28,1149.00,1149.00
24220,"New HP 15.6"" HD Touchscreen Intel Core i7-7500U 3.50GHz 8GB DDR4 1TB HDD Webcam Windows 10",HP,HP 15-bs080wm,15.6,1366,768,Glossy,1,Intel Core i7,Intel Core i7-7500U 2.7 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,8,0,1000,4.4,589.95,624.99
31416,"Eluktronics MAX-17 Slim & Ultra Light Notebook PC: Intel i7-9750H NVIDIA GeForce RTX 2070 Max-P Graphics Card 144Hz FHD IPS 1TB NVMe SSD + 32GB RAM - World's Lightest 17.3"" Gaming Laptop!",Other,Eluktronics MAX-17,17.3,1920,1080,Matte,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce RTX 2070,Windows,Windows 10 Home,32,1000,1000,4.71,2149.00,2149.00
27737,Samsung XE510C25-K01US Chromebook Pro 4GB Memory 32GB HDD Touchscreen with Backlit Keyboard,Samsung,Samsung Chromebook Pro,12.3,2400,1600,Glossy,1,Intel Core m3,Intel Core m3-6Y30 0.9 GHz (6th gen Skylake Dual-Core with Hyper-Threading),0,0,Intel HD 515,Chrome OS,Chrome OS,4,32,32,2.4,444.44,489.99
28805,"Asus TUF FX505DT Gaming Laptop, 15.6â€ 120Hz Full HD, AMD Ryzen 5 R5-3550H Processor, GeForce GTX 1650 Graphics, 8GB DDR4, 256GB PCIe SSD, Gigabit Wi-Fi 5, Windows 10 Home, FX505DT-AH51, RGB Keyboard",Asus,Asus TUF Gaming FX505DT,15.6,1920,1080,Matte,0,AMD Ryzen 5,AMD Ryzen 5 3550H 2.1 GHz (Quad-Core with Simultaneous Multi-Threading),0,1,NVIDIA GeForce GTX 1650,Windows,Windows 10 Home,8,256,256,4.85,649.99,649.99
25437,"MicrosoftÂ  Surface Laptop 2 (Intel Core i5, 8GB RAM, 128GB) - Platinum",Microsoft,Microsoft Surface Laptop 2,13.5,2256,1504,Glossy,1,Intel Core i5,Intel Core i5-8250U 1.6 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,8,128,128,2.76,789.00,899.99
22744,"Dell A6-9220e Inspiron Flagship High-Performance Laptop, 11.6",Dell,Dell Inspiron 3180,11.6,1366,768,Matte,0,AMD A6,AMD A6-9220e 1.6 GHz (7th gen Stoney Ridge Dual-Core),0,0,AMD Radeon R4,Windows,Windows 10 Home,4,32,32,2.98,165.00,168.88
21894,"2018 HP 15.6"" Business Laptop HD+ WLED-backlit Touchscreen Display Intel i3-7100U Processor 12GB DDR4 RAM 1TB HDD Intel 620 Graphics DVD-RW 802.11AC Wifi HDMI Windows 10-Black",HP,HP 15-bs033cl,15.6,1366,768,Glossy,1,Intel Core i3,Intel Core i3-7100U 2.4 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,12,0,1000,4.52,574.00,579.00
9727,"HP Spectre 12-a008nr x2 Detachable N5S21UA#ABA Laptop (Windows 10, Intel Core m3-6y30, 12"" LED-Lit Screen, Storage: 128 GB, RAM: 4 GB) Black/Silver",HP,HP Spectre X2 12-a008nr,12,1920,1280,Glossy,1,Intel Core m3,Intel Core m3-6Y30 0.9 GHz (6th gen Skylake Dual-Core with Hyper-Threading),1,0,Intel HD 515,Windows,Windows 10,4,128,128,2.68,449.00,449.99
20741,"ASUS ROG Zephyrus Thin & Light Gaming Laptop, 15.6â€ Full HD 120Hz, Intel Core i7-7700HQ Processor, NVIDIA GeForce GTX 1070 8GB, 16GB DDR4, 256GB PCIe M.2 SSD, Windows 10 Professional â€“ GX501VS-XS71",Asus,Asus ROG Zephyrus GX501,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-7700HQ 2.8 GHz (7th gen Kaby Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1070,Windows,Windows 10 Pro,16,256,256,5,1112.57,1950.14
29404,"Dell XPS 15 7590, XPS7590-7572SLV-PUS, 9th Gen Intel Core i7-9750H, 15.6"" 4K UHD (3840 X 2160) OLED, 16GB DDR4-2666MHz, 256GB SSD, NVIDIA GeForce GTX 1650 4GB GDDR5",Dell,Dell XPS 7590,15.6,3840,2160,Glossy,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1650,Windows,Windows 10 Home,16,256,256,4.4,1589.99,1779.80
31422,"Samsung Chromebook 4 + Chrome OS 15.6"" Full HD Intel Celeron Processor N4000â€‹ 6GB RAM 64GB eMMC Gigabit wi-FI-XE350XBA-K03US",Samsung,Samsung Chromebook 4+,15.6,1920,1080,Matte,0,Intel Celeron,Intel Celeron N4000 1.1 GHz (Gemini Lake Dual-Core),0,0,Intel UHD 600,Chrome OS,Chrome OS,6,64,64,3.75,265.99,299.99
20091,"ASUS ZenBook 14 Thin and Light Laptop - 14â€ Full HD WideView, 8th gen Core i7-8550U Processor, 16GB DDR3, 512GB SSD, Backlit KB, Fingerprint Reader, Grey, Windows 10 Home - UX430UA-DH74",Asus,Asus ZenBook UX430UA,14,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8550U 1.8 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,16,512,512,2.76,1024.14,1024.14
28048,"2019 ASUS 15.6"" High Performance Laptop Computer, AMD Quad-Core A12-9720P Processor up to 3.6GHz, 8GB DDR4 RAM, 128GB SSD, AMD Radeon R7 Graphics, WiFi, Bluetooth, USB 3.0, HDMI, Windows 10 Home",Asus,Asus X555QA,15.6,1366,768,Glossy,0,AMD A12,AMD A12-9720P 2.7 GHz (7th gen Bristol Ridge Quad-Core),0,0,AMD Radeon R7,Windows,Windows 10 Home,8,128,128,5.07,335.00,339.00
9935,"HP Pavilion 15-BA079DX - 15.6"" HD Touch - AMD A10-9600P - Radeon R5 - 6GB RAM - 1TB HDD - Windows 10 - Black",HP,HP Pavilion 15-BA079DX,15.6,1366,768,Glossy,1,AMD A10,AMD A10-9600P 2.4 GHz (7th gen Bristol Ridge Quad-Core),0,0,AMD Radeon R5,Windows,Windows 10,6,0,1000,4.72,421.99,435.82
26136,"Dell Alienware 17 R5 VR Ready 17.3"" FHD Gaming Laptop Computer, 8th Gen Intel Hexa-Core i7-8750H, 16GB DDR4, 256GB SSD + 1TB HDD, GTX 1070 8GB, AC WiFi + BT 5.0, Type-C, Backlight KB, HDMI, Windows 10",Alienware,Alienware 17 R5,17.3,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1070,Windows,Windows 10 Home,16,256,1256,9.74,1645.00,1645.00
4977,ASUS TP500 15-Inch Touch Laptop [OLD VERSION],Asus,ASUS Flip TP500LA,15.6,1366,768,Glossy,1,Intel Core i7,Intel Core i7-4510U 2.0 GHz (4th gen Haswell Dual-Core with Hyper-Threading),0,0,Intel HD 4400,Windows,Windows 8.1,8,0,1024,5,649.99,649.99
30520,"Jumper EZbook X3 Windows 10 Laptop, Laptop computer 13.3'' HD PC Laptops Intel N3350 6GB DDR3L 64GB eMMC 2.4G/5G WiFi supports up to 128GB TF card expansion",Jumper,Jumper EZbook X3,13.3,1920,1080,Matte,0,Intel Celeron,Intel Celeron N3350 1.1 GHz (Apollo Lake Dual-Core),0,0,Intel HD 500,Windows,Windows 10 Home,6,64,64,2.7,219.00,229.00
27887,"2019 Newest HP Pavilion Business Flagship Laptop PC 15.6"" HD Touchscreen Display 8th Gen Intel i5-8250U Quad-Core Processor 12GB DDR4 RAM 1TB HDD Bluetooth B&O Audio Windows 10 Gold",HP,HP 15-cs0053cl,15.6,1366,768,Glossy,1,Intel Core i5,Intel Core i5-8250U 1.6 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,12,0,1000,4.23,621.00,621.99
20742,"HP Pavilion Business Flagship Laptop PC (2018 Edition) 15.6"" HD WLED-backlit Display 8th Gen Intel i5-8250U Quad-Core Processor, 8GB DDR4 RAM, 1TB HDD, Bluetooth, Webcam, B&O Audio, Windows 10",HP,HP Pavilion 15-cc152od,15.6,1366,768,Glossy,0,Intel Core i5,Intel Core i5-8250U 1.6 GHz (8th gen Quad-Core Kaby Lake R with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,8,0,1000,4.67,638.00,638.00
26366,"Razer Blade Stealth 13 Ultrabook Laptop: Intel Core i7-8565U 4-Core, NVIDIA GeForce MX150, 13.3"" 4K Touch, 16GB RAM, 512GB SSD, CNC Aluminum, Chroma RGB Lighting, Thunderbolt 3, Black",Razer,Razer Blade Stealth,13.3,3840,2160,Glossy,1,Intel Core i7,Intel Core i7-8565U 1.8 GHz (8th gen Whiskey Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce MX150,Windows,Windows 10 Home,16,512,512,3.04,1699.99,1699.99
30290,"2019 New Dell Inspiron 11 Chromebook , 11.6"" HD Non-Touchscreen Display, Intel Celeron Dual Core N3060 Processor, 4GB Ram, 16GB eMMc Flash Memory, WiFi, HDMI, USB3.0, Chrome OS",Dell,Dell Inspiron Chromebook 11,11.6,1366,768,Matte,0,Intel Celeron,Intel Celeron N3060 1.6 GHz (Braswell Dual-Core),0,0,Intel HD 400,Chrome OS,Chrome OS,4,16,16,3.09,164.00,166.99
19849,"Lenovo IdeaPad 15.6"" HD Flagship High Performance Laptop PC | A6-7310 Quad-Core | 4GB RAM | 500GB HDD | DVD+/-RW | HDMI | Windows 10",Lenovo,Lenovo IdeaPad 110-15ACL,15.6,1366,768,Glossy,0,AMD A6,AMD A6-7310 2.0 GHz (Puma+ Quad-Core),0,0,AMD Radeon R4,Windows,Windows 10 Home,4,0,500,4.85,249.99,285.00
23196,"2018 Dell 2-in-1 13.3"" FHD TouchScreen High Performance Business Laptop, AMD Ryzen 7 2700U 2.2GHz, AMD Radeon RX Vega 10, 12GB DDR4, 256GB SSD, Webcam, Backlit Keyboard, HDMI, Windows 10, Era Gray",Dell,Dell Inspiron 7375,13.3,1920,1080,Glossy,1,AMD Ryzen 7,AMD Ryzen 7 2700U 2.2 GHz (Quad-Core with Simultaneous Multi-Threading),0,0,AMD Radeon Vega 10,Windows,Windows 10 Home,12,256,256,3.86,512.99,517.99
31418,"Prostar P970RF 17.3 Inches FHD 144Hz, Intel i7-9750H, RTX 2070, 32GB 2666Mhz DDR4, 500GB NVMe SSD, 1TB SSHD, Windows 10 Home, Thin Gaming Laptop, 1-Year Warranty",Other,Prostar P970RF,17.3,1920,1080,Matte,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce RTX 2070,Windows,Windows 10 Home,32,500,1500,5.51,1809.00,1809.00
20503,"Dell Touchscreen 2-in-1 Inspiron 5000 Backlit Keyboard 13.3 inch Full HD Laptop PC, Intel Core i7-8550U Quad-Core, 8GB DDR4, 256GB SSD, WIFI, Media Card Reader, Windows 10",Dell,Dell Inspiron 5379,13.3,1920,1080,Glossy,1,Intel Core i7,Intel Core i7-8550U 1.8 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,8,256,256,3.72,829.99,844.97
22137,"Dell I3565-A453BLK-PUS Laptop (Windows 10 Home, AMD Dual-Core A6-9220, 15.6"" LCD Screen, Storage: 500 GB, RAM: 4 GB) Black",Dell,Dell Inspiron 3565,15.6,1366,768,Glossy,0,AMD A6,AMD A6-9220 2.5 GHz (7th gen Stoney Ridge Dual-Core),0,0,AMD Radeon R4,Windows,Windows 10 Home,4,0,500,5.07,287.97,298.95
10371,"Lenovo Yoga 710 15.6-Inch 2-in-1 Convertible FHD Touchscreen Premium Laptop / Tablet (Intel Core i5-6200U 3M Cache 2.8GHz, 8GB DDR4 2133MHz RAM, 256GB SSD, HDMI, Backlit Keyboard, Windows 10)",Lenovo,Lenovo Yoga 710,15.6,1920,1080,Glossy,1,Intel Core i5,Intel Core i5-6200U 2.3 GHz (6th gen Skylake Dual-Core with Hyper-Threading),0,0,Intel HD 520,Windows,Windows 10,8,256,256,4.19,549.00,549.00
21204,"Apple MacBook Pro (13-inch, Previous Model, 8GB RAM, 128GB Storage) - Space Gray",Apple,Apple MacBook Pro 2017,13.3,2560,1600,Glossy,0,Intel Core i5,Intel Core i5-7360U 2.3 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel Iris Plus 640,macOS,macOS High Sierra,8,128,128,3.02,1169.00,1299.00
15328,"HP 15.6in HD High Performance Flagship Touchscreen Laptop Computer, Intel Quad-Core Pentium N3540 Up to 2.66GHz, 4GB RAM, 500GB HDD, DVDRW, USB 3.0, Webcam, WiFi, Windows 10(Renewed)",HP,HP 15,15.6,1366,768,Glossy,1,Intel Pentium,Intel Pentium N3540 2.16 GHz (Bay Trail Quad-Core),0,0,Intel HD,Windows,Windows 10,4,0,500,5.05,344.00,344.00
27578,"Razer Blade 15 Gaming Laptop 2019: Intel Core i7-9750H 6 Core, NVIDIA GeForce RTX 2080 Max-Q, 15.6"" FHD 1080p 240Hz, 16GB RAM, 512GB SSD, CNC Aluminum, Chroma RGB Lighting, Thunderbolt 3",Razer,Razer Blade 15,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce RTX 2080 Max-Q,Windows,Windows 10 Home,16,512,512,4.74,2693.39,2699.99
24628,"Acer C720p-2625 11.6in Touchscreen ChromeBook Intel Celeron 2955U Dual-core 1.40 GHz 4 GB RAM, 16 GB SSD, Chrome OS (Renewed)",Acer,Acer Chromebook C720,11.6,1366,768,Glossy,1,Intel Celeron,Intel Celeron 2955U 1.4 GHz (Haswell Dual-Core),0,0,Intel HD,Chrome OS,Chrome OS,4,16,16,2.98,84.99,90.90
10824,"Asus Q304UA-BBI5T10 2-in-1 - 13.3"" FHD Touch - i5-6200U up to 2.8Ghz - 6GB - 1TB",Asus,Asus Q304UA-BBI5T10,13.3,1920,1080,Glossy,1,Intel Core i5,Intel Core i5-6200U 2.3 GHz (6th gen Skylake Dual-Core with Hyper-Threading),0,0,Intel HD 520,Windows,Windows 10,6,0,1000,3.31,502.59,502.59
6267,"Microsoft Surface 3 Tablet (10.8-Inch, 64 GB, Intel Atom, Windows 8.1)",Microsoft,Microsoft Surface 3,10.8,1920,1280,,1,Intel Atom,Intel Atom x7-Z8700 1.6 GHz (Cherry Trail Quad-Core),1,0,,Windows,Windows 8.1,2,64,64,1.37,429.99,429.99
10549,"Lenovo IdeaPad 15.6 Inch HD Laptop (Intel Dual-Core Celeron N3060 1.6 GHz Processor, 4GB RAM, 500GB HDD, DVD RW, Bluetooth, Webcam, WiFi, HDMI, Windows 10) Black",Lenovo,Lenovo,15.6,1366,768,,0,Intel Celeron,Intel Celeron N3060 2.16 GHz (Braswell Dual-Core),0,0,Intel HD 400,Windows,Windows 10,4,0,500,4.31,287.90,287.90
10944,"Lenovo N22 11.6-inch High Performance Laptop Notebook (2016 New Premium Edition) ( Intel Dual-Core Processor 1.60GHz, 4GB RAM, 64GB eMMC SSD,Windows 10 Pro)",Lenovo,Lenovo N22,11.6,1366,768,Matte,0,Intel Celeron,Intel Celeron N3050 1.6 GHz (Braswell Dual-Core),0,0,Intel HD,Windows,Windows 10,4,64,64,2.8,348.90,348.90
28045,"HP 17"" HD+ SVA WLED-Backlit Notebook Laptop, Intel Core i5-8250U Up to 3.4GHz, 24GB Memory: 16GB Intel Optane + 8GB DDR4, 2TB HDD, Webcam, Bluetooth, Windows 10 Home, Silver",HP,HP Pavilion,17.3,1600,900,Glossy,0,Intel Core i5,Intel Core i5-8250U 1.6 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,8,0,2000,,749.00,779.00
29207,"MSI GF63 Thin 9RCX -615 15.6"" Gaming Laptop, Intel Core i5-9300H, NVIDIA GTX 1050Ti, 8GB, 512GB NVMe SSD, Win10",MSI,MSI GF63 Thin 9SCX,15.6,1920,1080,Matte,0,Intel Core i5,Intel Core i5-9300H 2.4 GHz (9th gen Coffee Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1050 Ti,Windows,Windows 10 Home,8,512,512,4.1,689.00,829.99
26804,"Asus TUF Gaming Laptop, 15.6â€ IPS Level Full HD, AMD Ryzen 5 3550H Processor, AMD Radeon Rx 560X, 8GB DDR4, 256GB PCIe Nvme SSD, Gigabit WiFi, Windows 10 - FX505DY-ES51",Asus,Asus TUF Gaming FX505DY,15.6,1920,1080,Matte,0,AMD Ryzen 5,AMD Ryzen 5 3550H 2.1 GHz (Quad-Core with Simultaneous Multi-Threading),0,1,AMD Radeon RX 560X,Windows,Windows 10 Home,8,256,256,4.85,669.00,689.99
23602,"Google Pixelbook (i5, 8 GB RAM, 128GB) (GA00122-US)",Google,Google Pixelbook,12.3,2400,1600,Glossy,1,Intel Core i5,Intel Core i5-7Y57 1.2 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 615,Chrome OS,Chrome OS,8,128,128,2.4,860.00,875.00
30070,"LG Gram 17Z990-R.AAS9U1 Thin and Light Laptop, 17"" (2560 X 1600) IPS Display, Intel 8th Gen Core i7, 16GB RAM, 1TB (512GB x 2) Nvme SSD, Up to 19.5 Hour Battery, Thunderbolt 3, Dark Silver",LG,LG gram,17,2560,1600,Glossy,0,Intel Core i7,Intel Core i7-8565U 1.8 GHz (8th gen Whiskey Lake Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,16,1000,1000,2.95,1496.99,1599.00
31420,"Oemgenuine Lenovo ThinkPad T480s Laptop 14 Inch FHD Display 1920x1080 IPS, Intel Quad Core i5-8350U, 16GB RAM, 256GB SSD NVMe, Fingerprint Reader, W10P Business Laptop",Lenovo,Lenovo ThinkPad T480s,14,1920,1080,Matte,0,Intel Core i5,Intel Core i5-8350U 1.7 GHz (8th gen Quad-Core Kaby Lake R with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Pro,16,256,256,2.9,829.95,829.95
21463,Dell Latitude E6430 14in Notebook PC - Intel Core i5-3320 2.6GHz 8GB 320gb SATA Windows 10 Professional (Renewed),Dell,Dell Latitude E6430,14,1366,768,Matte,0,Intel Core i5,Intel Core i5-3320M 2.6 GHz (3rd gen Ivy Bridge Dual-Core with Hyper-Threading),0,0,Intel HD 4000,Windows,Windows 10 Pro,8,0,320,4.44,179.68,214.99
27575,"Dell Inspiron 14 5481, 2 in 1 convertible Touchscreen Laptop 14 inch HD (1366 X 768) 8th Gen Intel Core i3-8145U, 4GB RAM, 128GB SSD, Windows 10 S",Dell,Dell Inspiron 5481,14,1366,768,Glossy,1,Intel Core i3,Intel Core i3-8145U 2.1 GHz (8th gen Whiskey Lake Dual-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,4,128,128,3.84,322.98,329.99
23117,"Dell XPS 13 - 13.3"" UHD InfinityEdge, 8th Gen Intel Core i7, 16GB RAM, 1TB SSD - Silver - 9370",Dell,Dell XPS 13 9370,13.3,3840,2160,Glossy,1,Intel Core i7,Intel Core i7-8550U 1.8 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,16,1000,1000,2.67,1577.94,1799.33
11301,Asus Vivo Book Flagship High Performance 15.6 inch (1366 x 768) HD Laptop PC | Intel Pentium N3700 Quad-Core | 1.60 GHz | 4GB RAM | 500GB HDD | DVDRW | WIFI | Webcam | Windows 10 | Silver,Asus,Asus VivoBook,15.6,1366,768,Glossy,0,Intel Pentium,Intel Pentium N3700 1.6 GHz (Braswell Quad-Core),0,0,Intel HD,Windows,Windows 10,4,0,500,4.41,335.00,338.87
30512,"Sager NP7876 17.3 Inches Thin Bezel FHD 144Hz Gaming Laptop, Intel Core i7-9750H, RTX 2060 6GB DDR6, 16GB RAM, 500GB NVMe SSD, Windows 10 Home",Other,Sager NP7876,17.3,1920,1080,Matte,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce RTX 2060,Windows,Windows 10 Home,16,500,500,5.9,1299.00,1349.00
20733,"2018 Lenovo ideapad 320 15.6"" LED-backlit Display Laptop, Intel Celeron N3350 Dual-Core Processor, 4GB RAM, 1TB HDD, DVD-RW, WIFI, Bluetooth, HDMI, Intel HD Graphics 500, Windows 10, Purple",Lenovo,Lenovo IdeaPad 320,15.6,1366,768,Matte,0,Intel Celeron,Intel Celeron N3350 1.1 GHz (Apollo Lake Dual-Core),0,0,Intel HD 500,Windows,Windows 10 Home,4,0,1000,4.85,299.99,342.00
3897,"Dell Inspiron i3542-5000BK 15.6-Inch Multi-Touch Laptop 4th Generation Intel Core i3-4030U Processor 4GB DDR3, 500GB Hard Drive Integrated Graphics Windows 8.1",Dell,Dell Inspiron i3542-5000BK,15.6,1366,768,Glossy,1,Intel Core i3,Intel Core i3-4030U 1.9 GHz (4th gen Haswell Dual-Core with Hyper-Threading),0,0,Intel HD 4400,Windows,Windows 8.1,4,0,500,6,383.51,383.51
